"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"AKR1B10"	-1.0276317815058	3.71908014706748	7.25564245653756e-36	5.09491213298067e-33	TRUE	FALSE	FALSE
"COLQ"	-0.891693709070113	4.10685844840828	1.15992893393806e-35	7.88227836204487e-33	TRUE	FALSE	FALSE
"NUAK1"	-0.66194926651876	5.25476893084971	1.65500351658467e-35	1.08950950251165e-32	TRUE	FALSE	FALSE
"FER1L4"	-0.83132767285052	6.20357859456075	1.78315347291755e-35	1.13830033516609e-32	TRUE	FALSE	FALSE
"FAM65B"	-0.833940917596313	4.90683296438936	2.23935177726858e-34	1.38747601588059e-31	TRUE	FALSE	FALSE
"SLC2A10"	-0.606851461124694	7.84698265254065	7.14749933331232e-34	4.30197774158735e-31	TRUE	FALSE	FALSE
"HSPB8"	-0.681707293770908	6.43037516387705	1.59359428319383e-33	9.32518254715589e-31	TRUE	FALSE	FALSE
"GUCA2A"	-1.63870276213008	2.16100488656545	2.81132591011116e-33	1.60063220601086e-30	TRUE	TRUE	TRUE
"ETS2"	-0.643107190290468	7.48275613269511	3.31216689491189e-33	1.8361607317951e-30	TRUE	FALSE	FALSE
"CALB2"	-1.01190717036899	4.73973749697217	3.44031159364304e-33	1.85829753927396e-30	TRUE	FALSE	FALSE
"INPP5D"	-1.1446671505595	4.3977057960203	6.64299154862057e-33	3.49853149908102e-30	TRUE	FALSE	FALSE
"GRIK4"	-1.28798352559715	2.43476839560641	7.01209699624665e-33	3.60284964202273e-30	TRUE	TRUE	FALSE
"SLC1A3"	-0.711044706671254	6.79853855458252	2.60071311279085e-32	1.30444339128695e-29	TRUE	FALSE	FALSE
"FAM234A"	0.60375667721444	6.62537833172942	1.14334715843719e-31	5.60133749759021e-29	TRUE	FALSE	FALSE
"FLVCR1"	-0.62200557655172	6.45078074690063	1.81096045115698e-31	8.67038474183477e-29	TRUE	FALSE	FALSE
"GAB2"	-0.595311611373973	7.51685033820553	2.10974329764315e-31	9.87641162403346e-29	TRUE	FALSE	FALSE
"P2RY2"	-1.10156700984471	3.80986631557511	1.50876187620939e-30	6.90947340961458e-28	TRUE	FALSE	FALSE
"ACKR3"	-0.798258001402822	4.49563808874359	1.96230106056414e-30	8.79528385996684e-28	TRUE	FALSE	FALSE
"TMPRSS4"	-1.20414593133669	2.39792177424382	2.83049712189494e-30	1.24223442437164e-27	TRUE	TRUE	FALSE
"SLC15A2"	-1.31738196406266	3.01571013889165	5.28987071101917e-30	2.27421257955775e-27	TRUE	TRUE	FALSE
"ADCY5"	-1.30315997548627	2.41969414838653	5.66182958847302e-30	2.38544204221545e-27	TRUE	TRUE	FALSE
"AC106706.1"	-1.22928667721229	2.23472253936284	5.87750270446466e-30	2.42775435239711e-27	TRUE	TRUE	FALSE
"GDF15"	-0.747951201552361	7.42261032142579	1.87688961390153e-29	7.60356857816338e-27	TRUE	FALSE	FALSE
"TNFSF10"	-0.657993446656119	7.58081663405974	3.88079534578012e-29	1.54250631611706e-26	TRUE	FALSE	FALSE
"EDN2"	-1.81602016398733	1.28394308890068	5.32785156660896e-29	2.07845409448489e-26	TRUE	TRUE	TRUE
"PLEKHA6"	-0.625823419200951	6.77628624817726	1.72759741038259e-28	6.61701219038539e-26	TRUE	FALSE	FALSE
"ABCA4"	-0.671619626565199	5.29850232579885	3.07710958287989e-28	1.15754268701693e-25	TRUE	FALSE	FALSE
"DCXR"	0.581159881136469	6.26065279193074	6.31363483038494e-28	2.33338651468227e-25	TRUE	FALSE	FALSE
"ZNF532"	-0.829737505169598	4.43655398883064	6.47215131947645e-28	2.35072999476019e-25	TRUE	FALSE	FALSE
"SAA1"	-1.45545152051238	2.2755368204411	1.04138928065678e-27	3.71828925191793e-25	TRUE	TRUE	FALSE
"C3orf52"	-0.614633449520001	5.30344943375083	1.64392954577373e-27	5.77183663521158e-25	TRUE	FALSE	FALSE
"GPR87"	-0.678118771283886	4.92737965337535	1.89735112192396e-27	6.55239323515575e-25	TRUE	FALSE	FALSE
"RASAL1"	-1.26462326983271	2.0630259434887	1.92901293661485e-27	6.55428814882718e-25	TRUE	TRUE	FALSE
"ADGRE2"	-0.772174838515671	5.55829870045654	1.97347692918119e-27	6.59893095081444e-25	TRUE	FALSE	FALSE
"RNF144B"	-0.706096655980321	4.47671086589148	2.67721733305663e-27	8.8122281778392e-25	TRUE	FALSE	FALSE
"RP11-800A3.4"	-1.22581418606549	2.63164212124627	3.12692668632157e-27	1.01341288575462e-24	TRUE	TRUE	FALSE
"AIM1"	-0.791230864357962	4.7725871762835	3.68862278561968e-27	1.17734132730097e-24	TRUE	FALSE	FALSE
"DPEP1"	-0.720922458555597	6.6940494376394	3.87913305244862e-27	1.21966890869974e-24	TRUE	FALSE	FALSE
"KCNAB2"	-0.634138012938645	4.65833760509646	8.39523585963086e-27	2.60079468557329e-24	TRUE	FALSE	FALSE
"AKR1B1"	-0.597424708044728	9.39328338534379	1.63058668563032e-26	4.97825204630265e-24	TRUE	FALSE	FALSE
"GPRC5A"	-1.19810140139655	4.25621907972588	2.60694763381246e-26	7.84542269341332e-24	TRUE	FALSE	FALSE
"AC090505.6"	-1.14051860513415	2.49148562067633	7.33725019928315e-26	2.17699313659294e-23	TRUE	FALSE	FALSE
"FOSL2"	-0.592175074700428	9.32718054786086	8.12584713282856e-26	2.37748744028009e-23	TRUE	FALSE	FALSE
"NOL4L"	-0.773929851805022	5.03810929985493	8.81779533146058e-26	2.54459830756916e-23	TRUE	FALSE	FALSE
"OLFML1"	-0.721923888067022	4.4626068088123	1.04975133651448e-25	2.98838671013704e-23	TRUE	FALSE	FALSE
"JADE2"	-0.68316055392355	5.64146949162416	1.47134728171327e-25	4.13272024487623e-23	TRUE	FALSE	FALSE
"PLCD4"	-0.870047462733485	3.53783405720848	1.10682318391674e-24	3.06793910426184e-22	TRUE	FALSE	FALSE
"NAV2"	-0.645314736738454	8.11928577858366	3.81483865055898e-24	1.04368040276202e-21	TRUE	FALSE	FALSE
"CASQ1"	-0.646983956984149	4.81714658976109	7.04395156080806e-24	1.90240876384593e-21	TRUE	FALSE	FALSE
"IL6"	-1.77987637255835	1.31648271253328	9.28536657957869e-24	2.46992194289782e-21	TRUE	TRUE	TRUE
"CSRNP2"	0.547961280043427	5.51394327394278	9.37974724351209e-24	2.46992194289782e-21	TRUE	FALSE	FALSE
"NLRP9"	-1.34177780678557	3.28733633607179	1.41353521069078e-23	3.67623861091505e-21	TRUE	TRUE	FALSE
"TNFRSF19"	-0.901814712490523	2.8992199119139	2.39667428496918e-23	6.15711469355618e-21	TRUE	FALSE	FALSE
"FOSL1"	-0.84379302061179	3.61007049938337	3.01510713667667e-23	7.65255987243744e-21	TRUE	FALSE	FALSE
"ANXA8"	-0.714408492730262	4.84389105235726	4.65843037829278e-23	1.16826778987043e-20	TRUE	FALSE	FALSE
"SERPINB9"	-0.580023833252068	9.4326390514038	1.30152422595172e-22	3.22563639339987e-20	TRUE	FALSE	FALSE
"ALPL"	-0.741319101432055	3.95048987895065	1.93392189782302e-22	4.73720915110927e-20	TRUE	FALSE	FALSE
"KRT17"	-0.747483774501746	4.49847282051379	2.24395043549099e-22	5.43345515793714e-20	TRUE	FALSE	FALSE
"TUBB3"	1.07536551579312	2.38973336155201	2.43400757017851e-22	5.82668221288414e-20	TRUE	FALSE	FALSE
"C1orf21"	-0.528019603418877	5.91628184785798	2.53437788480817e-22	5.99878702487291e-20	TRUE	FALSE	FALSE
"CYGB"	-1.03377309394771	2.32834288625747	2.71376576691054e-22	6.35202107174861e-20	TRUE	FALSE	FALSE
"PLA2G2F"	-0.892083167042535	3.26101534593271	4.93117601856387e-22	1.14154015392381e-19	TRUE	FALSE	FALSE
"GRM4"	-0.520605838640605	6.44273964073053	1.2904886248982e-21	2.95493841001146e-19	TRUE	FALSE	FALSE
"CDYL2"	-0.544546119234646	6.02196909104639	1.49581416479187e-21	3.38557091331959e-19	TRUE	FALSE	FALSE
"NPAS2"	-0.544954632296944	5.30159222516802	1.51069811949132e-21	3.38557091331959e-19	TRUE	FALSE	FALSE
"CACNA1D"	-1.50771884925842	1.59000542321917	2.25612141619206e-21	5.00288986878967e-19	TRUE	TRUE	TRUE
"PLEKHA2"	-0.687288965998716	5.64874616454766	2.43394100437804e-21	5.34097929148206e-19	TRUE	FALSE	FALSE
"SLC41A1"	-0.527478352570657	5.75242309106639	5.74249889070354e-21	1.24712867661403e-18	TRUE	FALSE	FALSE
"HSPD1P6"	-1.13403111933543	2.17806512728444	6.13044231257023e-21	1.31779487506739e-18	TRUE	FALSE	FALSE
"CLDN4"	0.553102788549076	9.73060877886503	6.877262715815e-21	1.46339814516524e-18	TRUE	FALSE	FALSE
"RP5-1065P14.2"	-0.603506851591349	4.55038986091748	7.06915408753621e-21	1.48918800008038e-18	TRUE	FALSE	FALSE
"TRIP6"	-0.495000940451682	6.85387448745329	7.30278965195925e-21	1.52238710436253e-18	TRUE	FALSE	FALSE
"TMEM91"	-0.771158277520626	4.3895551736223	7.37128475481717e-21	1.52238710436253e-18	TRUE	FALSE	FALSE
"TMOD1"	-0.798777623786977	4.26757394493508	1.55175031255975e-20	3.17370602761006e-18	TRUE	FALSE	FALSE
"SPNS3"	-0.806187587309573	3.11752792772764	1.5776311540471e-20	3.19561325876501e-18	TRUE	FALSE	FALSE
"EPHA2"	-1.51484210599266	0.86311009641918	1.66743101036932e-20	3.34534301566095e-18	TRUE	TRUE	TRUE
"STXBP1"	0.599936386992211	5.3524431980013	1.91618306970466e-20	3.80814269305646e-18	TRUE	FALSE	FALSE
"CLEC1A"	-0.766625256010002	5.33860427419973	4.64583402648455e-20	9.14664856092743e-18	TRUE	FALSE	FALSE
"OBSCN"	-0.485884574761931	7.29852437880536	5.81137735288747e-20	1.13354143811044e-17	TRUE	FALSE	FALSE
"SPRY4"	-0.923656690889711	2.94357157275221	7.47061252604599e-20	1.44381581168518e-17	TRUE	FALSE	FALSE
"SYNE1"	-1.47346807783904	1.24198152758265	1.19384660846153e-19	2.2863247867137e-17	TRUE	TRUE	FALSE
"TSKU"	-0.517780226512527	6.4657760055078	1.22269205491967e-19	2.32047124585024e-17	TRUE	FALSE	FALSE
"NDRG1"	-0.590291871347981	8.87293260061757	1.3095929547261e-19	2.46320403430894e-17	TRUE	FALSE	FALSE
"FRMPD2"	-0.725920124381918	3.84308050888756	1.44254786805877e-19	2.68926667155097e-17	TRUE	FALSE	FALSE
"PALM3"	-0.56546294302881	5.55421156702125	1.71909703923072e-19	3.17671037091529e-17	TRUE	FALSE	FALSE
"HIST1H2BD"	1.00400770787048	2.88122872839526	2.31101151659183e-19	4.23337118334988e-17	TRUE	FALSE	FALSE
"FYTTD1"	0.631802294937701	4.20322585483837	3.26562691667387e-19	5.93049108850445e-17	TRUE	FALSE	FALSE
"GBP2"	-0.712970581178715	4.02179221842961	3.80044987180664e-19	6.84275871790416e-17	TRUE	FALSE	FALSE
"ANGPT4"	-0.557446424873235	7.1528510596394	4.49549059825797e-19	8.02559363922902e-17	TRUE	FALSE	FALSE
"SCARA3"	-0.525864263866139	5.55828732194563	5.61852786850572e-19	9.94621076285222e-17	TRUE	FALSE	FALSE
"FOXO1"	-0.563159666853207	5.44983776822238	7.54346510905929e-19	1.32425529989536e-16	TRUE	FALSE	FALSE
"CTC1"	0.568652705404588	5.11547768870775	1.03429064838127e-18	1.7910526406993e-16	TRUE	FALSE	FALSE
"STBD1"	-0.517515595210195	6.3081573021027	1.03725634750458e-18	1.7910526406993e-16	TRUE	FALSE	FALSE
"IQCJ-SCHIP1"	-0.553981715559328	5.0286686045059	1.38263993727105e-18	2.36802381451641e-16	TRUE	FALSE	FALSE
"DENND4B"	-0.462497117723251	5.67071485914334	1.53794361721221e-18	2.61276776130585e-16	TRUE	FALSE	FALSE
"TMEM106B"	0.511945621734101	5.46418182183254	1.58862021946146e-18	2.677269883454e-16	TRUE	FALSE	FALSE
"MGAT4A"	-0.531916481515189	7.17044377509784	2.08859907899195e-18	3.49193874587655e-16	TRUE	FALSE	FALSE
"AC079776.3"	-1.69434569415881	-0.0286774573455563	2.12730242906977e-18	3.52864196620346e-16	TRUE	TRUE	TRUE
"A2ML1"	-0.576265053136735	5.05206794982594	2.26973485445683e-18	3.73548706593652e-16	TRUE	FALSE	FALSE
"PROM2"	-0.42757491961678	6.95296941819142	4.46867698860311e-18	7.29745344510955e-16	TRUE	FALSE	FALSE
"DRAM1"	-0.459753167417111	5.54153654770423	5.42502405527133e-18	8.79104282679583e-16	TRUE	FALSE	FALSE
"TNNT3"	-0.684782297886333	4.30800823123095	8.79753047648047e-18	1.41472348868349e-15	TRUE	FALSE	FALSE
"ARL6IP5"	-0.409875765187571	6.85186048795577	9.13143554485741e-18	1.45729409990883e-15	TRUE	FALSE	FALSE
"LY6D"	-1.32529750499539	1.65002861662063	9.70622242699446e-18	1.53737805749673e-15	TRUE	TRUE	FALSE
"MKNK1"	0.473464827701624	5.33945027537285	1.06420664063246e-17	1.67302814116145e-15	TRUE	FALSE	FALSE
"LIF"	-0.611481646186192	4.05267287223969	1.14616571606648e-17	1.78852792404863e-15	TRUE	FALSE	FALSE
"GLB1L2"	-0.572790495557093	4.32185564403437	1.94328192987029e-17	3.0100865540182e-15	TRUE	FALSE	FALSE
"CNNM4"	0.521667022944172	5.87187658059056	1.98413854490489e-17	3.05093887496105e-15	TRUE	FALSE	FALSE
"LIFR"	-1.17028725346535	2.93908389543546	2.26460377647465e-17	3.45696689530544e-15	TRUE	FALSE	FALSE
"PSMD5-AS1"	0.723346589484485	3.82720329684962	2.38852270834426e-17	3.61990067438707e-15	TRUE	FALSE	FALSE
"APBB1IP"	-0.589204265209465	6.13685481198047	2.53798223553337e-17	3.81893812669614e-15	TRUE	FALSE	FALSE
"CAPN5"	0.750122854387752	3.17455576016657	2.89995713551622e-17	4.33265936289254e-15	TRUE	FALSE	FALSE
"DPP7"	-0.690355586384493	5.65553910817016	3.02639630182767e-17	4.48972285171139e-15	TRUE	FALSE	FALSE
"ANTXR1"	-1.49269171600644	0.943557499106546	3.15378678860992e-17	4.61620564258229e-15	TRUE	TRUE	FALSE
"FAM47E-STBD1"	-0.510905166207216	6.16914759794161	3.15548092913628e-17	4.61620564258229e-15	TRUE	FALSE	FALSE
"SLC1A6"	-1.11980842399497	1.89953017819797	3.82482438083435e-17	5.55681037287285e-15	TRUE	FALSE	FALSE
"VWF"	-0.923535091074562	2.53224164443032	4.04220950458563e-17	5.83240996052061e-15	TRUE	FALSE	FALSE
"GRAMD1B"	-0.607526074302433	4.56047452619209	4.35297866840587e-17	6.23808494072368e-15	TRUE	FALSE	FALSE
"ALDH3B1"	-0.46856445179778	5.76123141081522	4.68264948645631e-17	6.66518203254653e-15	TRUE	FALSE	FALSE
"PIGQ"	0.5479840310744	4.53901518774113	5.34660185530846e-17	7.55916205932403e-15	TRUE	FALSE	FALSE
"ARHGEF33"	-0.841785809263258	3.15706553911559	5.96294008764611e-17	8.37435305909019e-15	TRUE	FALSE	FALSE
"TFCP2L1"	0.946457294061059	3.25392274412062	6.95132106997352e-17	9.69778342119618e-15	TRUE	FALSE	FALSE
"AC002480.3"	-1.01166807613973	2.16153177518707	8.81727743049444e-17	1.22200504178155e-14	TRUE	FALSE	FALSE
"TRIM29"	-0.881300963857504	4.60138582419238	9.68018410219491e-17	1.33282848560025e-14	TRUE	FALSE	FALSE
"SIGLEC6"	-3.92041385750042	-2.38605456892632	1.1516572463017e-16	1.57537737341503e-14	TRUE	TRUE	TRUE
"SMAD3"	-0.493215263321806	6.47157104936047	1.19806872918085e-16	1.62829134509185e-14	TRUE	FALSE	FALSE
"CCNYL1"	0.4760174692517	5.10556899027916	1.50302506401657e-16	2.02966192298545e-14	TRUE	FALSE	FALSE
"VIT"	-3.01305556265792	-1.85391715494774	1.53665046059779e-16	2.06185214031548e-14	TRUE	TRUE	TRUE
"C11orf45"	-0.508887012049155	4.79950479764254	1.92422807739592e-16	2.56555624546977e-14	TRUE	FALSE	FALSE
"USP43"	-0.559385407104571	4.37763644082834	2.06069609323367e-16	2.73022791824279e-14	TRUE	FALSE	FALSE
"NOTCH3"	-0.516759077677243	7.61616557449625	2.29312760247117e-16	3.0191891296036e-14	TRUE	FALSE	FALSE
"LY6K"	-2.43332267797648	-0.704108101456805	2.37941082590584e-16	3.11333344462934e-14	TRUE	TRUE	TRUE
"COL16A1"	-0.521057136365781	5.48867177909479	3.38608086033596e-16	4.40315922245909e-14	TRUE	FALSE	FALSE
"CLDN19"	-0.898698370551	4.0466001534648	3.59915403248146e-16	4.65152017473954e-14	TRUE	FALSE	FALSE
"AHNAK2"	0.993406047058433	1.99786816100831	4.94230895604308e-16	6.34788575122929e-14	TRUE	FALSE	FALSE
"PLAC8"	-0.48314334700481	7.49585334817627	4.97199823864442e-16	6.34788575122929e-14	TRUE	FALSE	FALSE
"APOL1"	-0.60326367648204	4.33586038674261	5.26841619547176e-16	6.66715228072393e-14	TRUE	FALSE	FALSE
"AVPI1"	-0.568330339175675	4.57911233688363	5.30289675293255e-16	6.66715228072393e-14	TRUE	FALSE	FALSE
"UBE2E1"	-0.457054405321591	6.60652619266344	5.31701121789433e-16	6.66715228072393e-14	TRUE	FALSE	FALSE
"SLCO2B1"	-1.53100854118389	0.668507977271543	5.44494648239833e-16	6.78717411823688e-14	TRUE	TRUE	TRUE
"PDE6D"	0.851265994722207	3.47804362272499	5.89760650636001e-16	7.30817521546941e-14	TRUE	FALSE	FALSE
"BTBD16"	-0.63947510154096	4.29924833374823	7.14336023250356e-16	8.80011851800702e-14	TRUE	FALSE	FALSE
"TRANK1"	-2.30244862973756	-0.965617422186276	7.78689167842404e-16	9.53713140102795e-14	TRUE	TRUE	TRUE
"TMEM52B"	-1.30221461532728	0.747621138104123	8.17524516969152e-16	9.95489680605327e-14	TRUE	TRUE	FALSE
"SCHIP1"	-0.559037690921013	4.51044214038669	9.54396308688042e-16	1.15547773786335e-13	TRUE	FALSE	FALSE
"S100A4"	-0.879619265004883	2.06832570683641	9.64844635604878e-16	1.16145240535156e-13	TRUE	FALSE	FALSE
"PSTPIP2"	-0.612449103829315	3.87414040351475	1.19252729821079e-15	1.42737386727889e-13	TRUE	FALSE	FALSE
"ITIH5"	-0.595305437057023	3.84016290949469	1.51227365992088e-15	1.79986197287533e-13	TRUE	FALSE	FALSE
"KANK4"	-0.997880278192505	3.57563689913665	1.62143598640853e-15	1.9189421623417e-13	TRUE	FALSE	FALSE
"PNKD"	-0.463179020515699	7.08329042491127	1.79698028089037e-15	2.11481489370036e-13	TRUE	FALSE	FALSE
"DENND2A"	0.448825889227083	6.03053073449519	1.91374289274181e-15	2.2397170988055e-13	TRUE	FALSE	FALSE
"OSBPL3"	-0.537136273517749	5.01391343225628	1.98760178509309e-15	2.31330492844039e-13	TRUE	FALSE	FALSE
"ETV4"	-0.584630230267896	3.62259953828924	2.22094790955018e-15	2.57068619025187e-13	TRUE	FALSE	FALSE
"RP1-34B20.21"	1.68073627503068	0.21587827322684	2.32759982620039e-15	2.67941081632445e-13	TRUE	TRUE	TRUE
"S1PR2"	-0.469167286677478	5.56331239496545	2.48168488868246e-15	2.84125944918395e-13	TRUE	FALSE	FALSE
"BASP1"	-0.430549698255578	8.56411099574242	2.66890861482884e-15	3.03909345297213e-13	TRUE	FALSE	FALSE
"NFE2L3"	-0.473210504843942	7.78800090419944	2.81635184834942e-15	3.18974559340478e-13	TRUE	FALSE	FALSE
"NTN1"	-0.422939088213476	6.66893260787334	2.85559820462668e-15	3.21690009511581e-13	TRUE	FALSE	FALSE
"NMNAT1"	1.11902942190995	1.51395570236177	2.91630874310583e-15	3.26781702033338e-13	TRUE	FALSE	FALSE
"SRRT"	-0.398951602125909	6.86464374396907	2.96424388501277e-15	3.30395564453328e-13	TRUE	FALSE	FALSE
"PITPNC1"	-0.587501518928726	4.66655185648276	3.10992995872377e-15	3.44809392160394e-13	TRUE	FALSE	FALSE
"MDGA1"	-0.854740876129782	2.33028774026372	3.21565251325177e-15	3.54664585571527e-13	TRUE	FALSE	FALSE
"HES1"	-0.964021944530584	1.84416401211175	3.39805152656406e-15	3.72829965930201e-13	TRUE	FALSE	FALSE
"SOX15"	-0.793714249543529	3.49352654628654	3.68622505276819e-15	4.02352419490232e-13	TRUE	FALSE	FALSE
"WDR91"	0.555429412749631	4.24870784058519	3.74896723625043e-15	4.07091462880678e-13	TRUE	FALSE	FALSE
"TMEM38B"	0.501205705136802	4.76438747111403	4.36279270930913e-15	4.71315852381057e-13	TRUE	FALSE	FALSE
"TPM3P9"	-0.62709795274961	4.07738313017252	4.45308608672036e-15	4.78615875014547e-13	TRUE	FALSE	FALSE
"CYP4F2"	-1.73771676346644	-0.432815695446803	5.66002189675675e-15	6.05248838969938e-13	TRUE	TRUE	TRUE
"GDF11"	0.743983128372863	3.46910324219418	5.83054289235976e-15	6.19234210414505e-13	TRUE	FALSE	FALSE
"C7orf50"	0.455473893192647	6.56652734028472	5.84959687992436e-15	6.19234210414505e-13	TRUE	FALSE	FALSE
"COL27A1"	-0.420351308999872	7.20980678913726	6.24118408645201e-15	6.57383919825991e-13	TRUE	FALSE	FALSE
"KIAA1462"	-0.548691771720596	4.08270942902052	7.71099582766272e-15	8.08158398535039e-13	TRUE	FALSE	FALSE
"TMC5"	-0.50985742256565	4.71547461812891	8.41501928845039e-15	8.77578199655921e-13	TRUE	FALSE	FALSE
"SYT8"	-0.599456445826791	4.02524794587858	8.76616550338014e-15	9.09694790611852e-13	TRUE	FALSE	FALSE
"RP11-566K11.2"	0.709483516967666	3.15616851472827	9.62535070138786e-15	9.93959009193317e-13	TRUE	FALSE	FALSE
"MAP3K3"	0.49572016509656	4.34837176201435	1.53771202733466e-14	1.58016788135765e-12	TRUE	FALSE	FALSE
"TMEM40"	-0.593301792626688	3.90818284425385	1.60654787966486e-14	1.64289017636019e-12	TRUE	FALSE	FALSE
"MYADM"	-0.430111833665766	6.47415078692655	1.69983460629954e-14	1.72988965296165e-12	TRUE	FALSE	FALSE
"SDC1"	-0.40110818656527	7.01401236744814	1.77290486361245e-14	1.79557758927211e-12	TRUE	FALSE	FALSE
"IRF8"	-0.650622632982433	3.66909487747387	1.87033432340387e-14	1.88518961037445e-12	TRUE	FALSE	FALSE
"RP11-1069G10.2"	-0.781979285300253	3.55631562943525	2.19623587319262e-14	2.20313832879409e-12	TRUE	FALSE	FALSE
"CYP11A1"	-0.413457473951459	7.31995346989026	2.60985469214221e-14	2.60564923908378e-12	TRUE	FALSE	FALSE
"FRMD4A"	-0.48255650461058	5.84728095700415	3.16669297702437e-14	3.14667708745261e-12	TRUE	FALSE	FALSE
"ST3GAL3"	0.742428764950654	2.49025503074709	3.43856511709822e-14	3.40078933130475e-12	TRUE	FALSE	FALSE
"CNNM3"	0.441469754171924	5.76321566261908	3.7907639483044e-14	3.73159968855049e-12	TRUE	FALSE	FALSE
"EVI5L"	0.553864323451939	5.52862585788757	3.86023374550554e-14	3.78231088757301e-12	TRUE	FALSE	FALSE
"CPD"	0.505168126898124	5.55475081081475	4.75593687594801e-14	4.63835954762596e-12	TRUE	FALSE	FALSE
"TOMM34"	-0.434859860916262	6.56014393521318	4.84881080900133e-14	4.70714509227751e-12	TRUE	FALSE	FALSE
"PRKAG1"	0.462211730320045	4.93563802920234	5.1237088017168e-14	4.95119493655808e-12	TRUE	FALSE	FALSE
"KCNJ5"	-0.832336706416547	2.27344993652155	6.24755457812523e-14	6.00963400651991e-12	TRUE	FALSE	FALSE
"SALL4"	-0.431034753267545	5.73494655610702	6.28754068975068e-14	6.02060600774035e-12	TRUE	FALSE	FALSE
"TUBE1"	0.676059403409755	3.82178427068115	6.40002012193028e-14	6.10058026645173e-12	TRUE	FALSE	FALSE
"HMGCS2"	-2.63316467268324	-0.90276697293887	7.9254635275612e-14	7.5206222825047e-12	TRUE	TRUE	TRUE
"PTGIS"	-0.936808800249695	1.65719432609715	8.1262098626519e-14	7.67653528998318e-12	TRUE	FALSE	FALSE
